"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2019","Belarus","Less than 1 year","Males","Number","48 452",""
"2019","Belarus","Less than 1 year","Females","Number","46 029",""
"2019","Belarus","1 year","Males","Number","53 332",""
"2019","Belarus","1 year","Females","Number","50 460",""
"2019","Belarus","2 years","Males","Number","61 286",""
"2019","Belarus","2 years","Females","Number","57 736",""
"2019","Belarus","3 years","Males","Number","61 978",""
"2019","Belarus","3 years","Females","Number","58 200",""
"2019","Belarus","4 years","Males","Number","61 808",""
"2019","Belarus","4 years","Females","Number","57 867",""
"2019","Belarus","5 years","Males","Number","61 329",""
"2019","Belarus","5 years","Females","Number","57 844",""
"2019","Belarus","6 years","Males","Number","60 466",""
"2019","Belarus","6 years","Females","Number","56 979",""
"2019","Belarus","7 years","Males","Number","56 814",""
"2019","Belarus","7 years","Females","Number","53 811",""
"2019","Belarus","8 years","Males","Number","55 936",""
"2019","Belarus","8 years","Females","Number","52 643",""
"2019","Belarus","9 years","Males","Number","56 394",""
"2019","Belarus","9 years","Females","Number","53 008",""
"2019","Belarus","10 years","Males","Number","55 024",""
"2019","Belarus","10 years","Females","Number","51 842",""
"2019","Belarus","11 years","Males","Number","52 654",""
"2019","Belarus","11 years","Females","Number","49 687",""
"2019","Belarus","12 years","Males","Number","48 376",""
"2019","Belarus","12 years","Females","Number","45 857",""
"2019","Belarus","13 years","Males","Number","46 101",""
"2019","Belarus","13 years","Females","Number","44 175",""
"2019","Belarus","14 years","Males","Number","44 860",""
"2019","Belarus","14 years","Females","Number","42 536",""
"2019","Belarus","15 years","Males","Number","44 763",""
"2019","Belarus","15 years","Females","Number","42 382",""
"2019","Belarus","16 years","Males","Number","45 246",""
"2019","Belarus","16 years","Females","Number","42 915",""
"2019","Belarus","17 years","Males","Number","46 052",""
"2019","Belarus","17 years","Females","Number","43 487",""
"2019","Belarus","18 years","Males","Number","47 552",""
"2019","Belarus","18 years","Females","Number","45 175",""
"2019","Belarus","19 years","Males","Number","47 566",""
"2019","Belarus","19 years","Females","Number","45 047",""
"2019","Belarus","20 years","Males","Number","48 106",""
"2019","Belarus","20 years","Females","Number","44 729",""
"2019","Belarus","21 years","Males","Number","46 223",""
"2019","Belarus","21 years","Females","Number","43 905",""
"2019","Belarus","22 years","Males","Number","48 633",""
"2019","Belarus","22 years","Females","Number","46 170",""
"2019","Belarus","23 years","Males","Number","52 816",""
"2019","Belarus","23 years","Females","Number","49 286",""
"2019","Belarus","24 years","Males","Number","56 574",""
"2019","Belarus","24 years","Females","Number","53 471",""
"2019","Belarus","25 years","Males","Number","59 771",""
"2019","Belarus","25 years","Females","Number","57 119",""
"2019","Belarus","26 years","Males","Number","66 131",""
"2019","Belarus","26 years","Females","Number","64 749",""
"2019","Belarus","27 years","Males","Number","69 344",""
"2019","Belarus","27 years","Females","Number","66 162",""
"2019","Belarus","28 years","Males","Number","72 779",""
"2019","Belarus","28 years","Females","Number","68 773",""
"2019","Belarus","29 years","Males","Number","76 785",""
"2019","Belarus","29 years","Females","Number","73 241",""
"2019","Belarus","30 years","Males","Number","80 124",""
"2019","Belarus","30 years","Females","Number","75 992",""
"2019","Belarus","31 years","Males","Number","78 830",""
"2019","Belarus","31 years","Females","Number","75 338",""
"2019","Belarus","32 years","Males","Number","81 323",""
"2019","Belarus","32 years","Females","Number","77 743",""
"2019","Belarus","33 years","Males","Number","78 366",""
"2019","Belarus","33 years","Females","Number","75 863",""
"2019","Belarus","34 years","Males","Number","78 812",""
"2019","Belarus","34 years","Females","Number","76 834",""
"2019","Belarus","35 years","Males","Number","79 583",""
"2019","Belarus","35 years","Females","Number","78 021",""
"2019","Belarus","36 years","Males","Number","72 795",""
"2019","Belarus","36 years","Females","Number","72 150",""
"2019","Belarus","37 years","Males","Number","70 969",""
"2019","Belarus","37 years","Females","Number","70 537",""
"2019","Belarus","38 years","Males","Number","70 016",""
"2019","Belarus","38 years","Females","Number","70 066",""
"2019","Belarus","39 years","Males","Number","68 579",""
"2019","Belarus","39 years","Females","Number","68 774",""
"2019","Belarus","40 years","Males","Number","66 399",""
"2019","Belarus","40 years","Females","Number","68 365",""
"2019","Belarus","41 years","Males","Number","64 977",""
"2019","Belarus","41 years","Females","Number","67 330",""
"2019","Belarus","42 years","Males","Number","64 431",""
"2019","Belarus","42 years","Females","Number","66 831",""
"2019","Belarus","43 years","Males","Number","63 854",""
"2019","Belarus","43 years","Females","Number","67 450",""
"2019","Belarus","44 years","Males","Number","62 532",""
"2019","Belarus","44 years","Females","Number","66 762",""
"2019","Belarus","45 years","Males","Number","61 330",""
"2019","Belarus","45 years","Females","Number","66 183",""
"2019","Belarus","46 years","Males","Number","62 116",""
"2019","Belarus","46 years","Females","Number","67 628",""
"2019","Belarus","47 years","Males","Number","61 302",""
"2019","Belarus","47 years","Females","Number","67 801",""
"2019","Belarus","48 years","Males","Number","60 278",""
"2019","Belarus","48 years","Females","Number","67 081",""
"2019","Belarus","49 years","Males","Number","58 528",""
"2019","Belarus","49 years","Females","Number","64 776",""
"2019","Belarus","50 years","Males","Number","58 537",""
"2019","Belarus","50 years","Females","Number","65 950",""
"2019","Belarus","51 years","Males","Number","58 305",""
"2019","Belarus","51 years","Females","Number","66 013",""
"2019","Belarus","52 years","Males","Number","58 833",""
"2019","Belarus","52 years","Females","Number","67 762",""
"2019","Belarus","53 years","Males","Number","60 125",""
"2019","Belarus","53 years","Females","Number","69 333",""
"2019","Belarus","54 years","Males","Number","62 125",""
"2019","Belarus","54 years","Females","Number","73 191",""
"2019","Belarus","55 years","Males","Number","65 111",""
"2019","Belarus","55 years","Females","Number","74 819",""
"2019","Belarus","56 years","Males","Number","65 660",""
"2019","Belarus","56 years","Females","Number","78 027",""
"2019","Belarus","57 years","Males","Number","67 182",""
"2019","Belarus","57 years","Females","Number","81 010",""
"2019","Belarus","58 years","Males","Number","67 619",""
"2019","Belarus","58 years","Females","Number","82 082",""
"2019","Belarus","59 years","Males","Number","65 550",""
"2019","Belarus","59 years","Females","Number","81 102",""
"2019","Belarus","60 years","Males","Number","63 297",""
"2019","Belarus","60 years","Females","Number","81 288",""
"2019","Belarus","61 years","Males","Number","59 007",""
"2019","Belarus","61 years","Females","Number","76 751",""
"2019","Belarus","62 years","Males","Number","54 928",""
"2019","Belarus","62 years","Females","Number","73 970",""
"2019","Belarus","63 years","Males","Number","51 692",""
"2019","Belarus","63 years","Females","Number","71 834",""
"2019","Belarus","64 years","Males","Number","48 669",""
"2019","Belarus","64 years","Females","Number","69 359",""
"2019","Belarus","65 years","Males","Number","41 685",""
"2019","Belarus","65 years","Females","Number","62 634",""
"2019","Belarus","66 years","Males","Number","41 491",""
"2019","Belarus","66 years","Females","Number","63 263",""
"2019","Belarus","67 years","Males","Number","39 547",""
"2019","Belarus","67 years","Females","Number","61 422",""
"2019","Belarus","68 years","Males","Number","36 897",""
"2019","Belarus","68 years","Females","Number","59 771",""
"2019","Belarus","69 years","Males","Number","38 337",""
"2019","Belarus","69 years","Females","Number","62 383",""
"2019","Belarus","70 years","Males","Number","30 787",""
"2019","Belarus","70 years","Females","Number","52 827",""
"2019","Belarus","71 years","Males","Number","28 257",""
"2019","Belarus","71 years","Females","Number","48 882",""
"2019","Belarus","72 years","Males","Number","21 876",""
"2019","Belarus","72 years","Females","Number","39 160",""
"2019","Belarus","73 years","Males","Number","15 016",""
"2019","Belarus","73 years","Females","Number","28 182",""
"2019","Belarus","74 years","Males","Number","15 005",""
"2019","Belarus","74 years","Females","Number","30 454",""
"2019","Belarus","75 years","Males","Number","11 595",""
"2019","Belarus","75 years","Females","Number","25 016",""
"2019","Belarus","76 years","Males","Number","14 348",""
"2019","Belarus","76 years","Females","Number","32 461",""
"2019","Belarus","77 years","Males","Number","16 847",""
"2019","Belarus","77 years","Females","Number","39 383",""
"2019","Belarus","78 years","Males","Number","15 938",""
"2019","Belarus","78 years","Females","Number","39 333",""
"2019","Belarus","79 years","Males","Number","15 988",""
"2019","Belarus","79 years","Females","Number","41 185",""
"2019","Belarus","80 years","Males","Number","14 514",""
"2019","Belarus","80 years","Females","Number","40 855",""
"2019","Belarus","81 years","Males","Number","13 745",""
"2019","Belarus","81 years","Females","Number","37 868",""
"2019","Belarus","82 years","Males","Number","11 270",""
"2019","Belarus","82 years","Females","Number","33 376",""
"2019","Belarus","83 years","Males","Number","9 126",""
"2019","Belarus","83 years","Females","Number","28 384",""
"2019","Belarus","84 years","Males","Number","6 571",""
"2019","Belarus","84 years","Females","Number","20 998",""
"2019","Belarus","85 years","Males","Number","5 466",""
"2019","Belarus","85 years","Females","Number","19 010",""
"2019","Belarus","86 years","Males","Number","5 578",""
"2019","Belarus","86 years","Females","Number","20 635",""
"2019","Belarus","87 years","Males","Number","4 342",""
"2019","Belarus","87 years","Females","Number","15 409",""
"2019","Belarus","88 years","Males","Number","4 397",""
"2019","Belarus","88 years","Females","Number","16 417",""
"2019","Belarus","89 years","Males","Number","3 145",""
"2019","Belarus","89 years","Females","Number","12 161",""
"2019","Belarus","90 years","Males","Number","2 745",""
"2019","Belarus","90 years","Females","Number","10 855",""
"2019","Belarus","91 years","Males","Number","1 885",""
"2019","Belarus","91 years","Females","Number","7 564",""
"2019","Belarus","92 years","Males","Number","1 342",""
"2019","Belarus","92 years","Females","Number","5 602",""
"2019","Belarus","93 years","Males","Number","1 046",""
"2019","Belarus","93 years","Females","Number","4 588",""
"2019","Belarus","94 years","Males","Number","669",""
"2019","Belarus","94 years","Females","Number","3 088",""
"2019","Belarus","95 years","Males","Number","436",""
"2019","Belarus","95 years","Females","Number","2 134",""
"2019","Belarus","96 years","Males","Number","309",""
"2019","Belarus","96 years","Females","Number","1 523",""
"2019","Belarus","97 years","Males","Number","195",""
"2019","Belarus","97 years","Females","Number","934",""
"2019","Belarus","98 years","Males","Number","146",""
"2019","Belarus","98 years","Females","Number","677",""
"2019","Belarus","99 years","Males","Number","90",""
"2019","Belarus","99 years","Females","Number","431",""
"2019","Belarus","Open-ended age class","Males","Number","179",""
"2019","Belarus","Open-ended age class","Females","Number","1 263",""
"2019","Belarus","Unknown","Males","Number","0",""
"2019","Belarus","Unknown","Females","Number","0",""
"2019","Bosnia and Herzegovina","Less than 1 year","Males","Number",":",""
"2019","Bosnia and Herzegovina","Less than 1 year","Females","Number",":",""
"2019","Bosnia and Herzegovina","1 year","Males","Number",":",""
"2019","Bosnia and Herzegovina","1 year","Females","Number",":",""
"2019","Bosnia and Herzegovina","2 years","Males","Number",":",""
"2019","Bosnia and Herzegovina","2 years","Females","Number",":",""
"2019","Bosnia and Herzegovina","3 years","Males","Number",":",""
"2019","Bosnia and Herzegovina","3 years","Females","Number",":",""
"2019","Bosnia and Herzegovina","4 years","Males","Number",":",""
"2019","Bosnia and Herzegovina","4 years","Females","Number",":",""
"2019","Bosnia and Herzegovina","5 years","Males","Number",":",""
"2019","Bosnia and Herzegovina","5 years","Females","Number",":",""
"2019","Bosnia and Herzegovina","6 years","Males","Number",":",""
